,0,1
172,https://www.mdpi.com/2218-273X/12/1/56,"['Received: 14 November 2021', 'Revised: 24 December 2021', 'Accepted: 30 December 2021', 'Published: 31 December 2021']"
173,https://www.mdpi.com/2072-4292/14/1/175,"['Received: 20 November 2021', 'Revised: 27 December 2021', 'Accepted: 29 December 2021', 'Published: 31 December 2021']"
174,https://www.mdpi.com/1420-3049/27/1/251,"['Received: 13 October 2021', 'Revised: 27 December 2021', 'Accepted: 28 December 2021', 'Published: 31 December 2021']"
175,https://www.mdpi.com/1660-4601/19/1/432,"['Received: 28 November 2021', 'Revised: 29 December 2021', 'Accepted: 30 December 2021', 'Published: 31 December 2021']"
176,https://www.mdpi.com/2079-6374/12/1/20,"['Received: 5 December 2021', 'Revised: 29 December 2021', 'Accepted: 29 December 2021', 'Published: 31 December 2021']"
177,https://www.mdpi.com/1996-1073/15/1/268,"['Received: 1 December 2021', 'Revised: 22 December 2021', 'Accepted: 28 December 2021', 'Published: 31 December 2021']"
178,https://www.mdpi.com/2076-2615/12/1/90,"['Received: 8 October 2021', 'Revised: 28 December 2021', 'Accepted: 29 December 2021', 'Published: 31 December 2021']"
179,https://www.mdpi.com/1424-8220/22/1/296,"['Received: 8 December 2021', 'Revised: 26 December 2021', 'Accepted: 27 December 2021', 'Published: 31 December 2021']"
180,https://www.mdpi.com/2076-3417/12/1/393,"['Received: 6 December 2021', 'Revised: 27 December 2021', 'Accepted: 29 December 2021', 'Published: 31 December 2021']"
181,https://www.mdpi.com/2072-4292/14/1/176,"['Received: 27 October 2021', 'Revised: 23 December 2021', 'Accepted: 29 December 2021', 'Published: 31 December 2021']"
182,https://www.mdpi.com/2079-4991/12/1/143,"['Received: 2 November 2021', 'Revised: 21 December 2021', 'Accepted: 24 December 2021', 'Published: 31 December 2021']"
183,https://www.mdpi.com/1422-0067/23/1/448,"['Received: 12 November 2021', 'Revised: 24 December 2021', 'Accepted: 29 December 2021', 'Published: 31 December 2021']"
184,https://www.mdpi.com/1424-8220/22/1/306,"['Received: 8 November 2021', 'Revised: 8 December 2021', 'Accepted: 28 December 2021', 'Published: 31 December 2021']"
185,https://www.mdpi.com/2075-163X/12/1/57,"['Received: 16 November 2021', 'Revised: 23 December 2021', 'Accepted: 25 December 2021', 'Published: 31 December 2021']"
186,https://www.mdpi.com/1422-0067/23/1/447,"['Received: 10 December 2021', 'Revised: 23 December 2021', 'Accepted: 28 December 2021', 'Published: 31 December 2021']"
187,https://www.mdpi.com/2077-0375/12/1/60,"['Received: 31 October 2021', 'Revised: 6 December 2021', 'Accepted: 27 December 2021', 'Published: 31 December 2021']"
188,https://www.mdpi.com/2071-1050/14/1/424,"['Received: 22 November 2021', 'Revised: 22 December 2021', 'Accepted: 29 December 2021', 'Published: 31 December 2021']"
189,https://www.mdpi.com/1660-4601/19/1/441,"['Received: 3 November 2021', 'Revised: 23 December 2021', 'Accepted: 30 December 2021', 'Published: 31 December 2021']"
190,https://www.mdpi.com/1422-0067/23/1/451,"['Received: 26 November 2021', 'Revised: 19 December 2021', 'Accepted: 29 December 2021', 'Published: 31 December 2021']"
191,https://www.mdpi.com/2071-1050/14/1/439,"['Received: 17 November 2021', 'Revised: 25 December 2021', 'Accepted: 27 December 2021', 'Published: 31 December 2021']"
192,https://www.mdpi.com/1424-8220/22/1/307,"['Received: 29 November 2021', 'Revised: 26 December 2021', 'Accepted: 28 December 2021', 'Published: 31 December 2021']"
193,https://www.mdpi.com/2076-2615/12/1/91,"['Received: 17 December 2021', 'Accepted: 30 December 2021', 'Published: 31 December 2021']"
194,https://www.mdpi.com/2076-2607/10/1/87,"['Received: 13 December 2021', 'Revised: 22 December 2021', 'Accepted: 30 December 2021', 'Published: 31 December 2021']"
195,https://www.mdpi.com/2073-4360/14/1/159,"['Received: 29 November 2021', 'Revised: 28 December 2021', 'Accepted: 29 December 2021', 'Published: 31 December 2021']"
196,https://www.mdpi.com/1996-1073/15/1/271,"['Received: 30 November 2021', 'Revised: 21 December 2021', 'Accepted: 27 December 2021', 'Published: 31 December 2021']"
197,https://www.mdpi.com/2076-393X/10/1/65,"['Received: 26 November 2021', 'Revised: 26 December 2021', 'Accepted: 28 December 2021', 'Published: 31 December 2021']"
198,https://www.mdpi.com/2072-6643/14/1/192,"['Received: 19 November 2021', 'Revised: 28 December 2021', 'Accepted: 29 December 2021', 'Published: 31 December 2021']"
199,https://www.mdpi.com/2076-3417/12/1/395,"['Received: 18 October 2021', 'Revised: 24 December 2021', 'Accepted: 28 December 2021', 'Published: 31 December 2021']"
200,https://www.mdpi.com/2079-4991/12/1/145,"['Received: 17 November 2021', 'Revised: 20 December 2021', 'Accepted: 24 December 2021', 'Published: 31 December 2021']"
201,https://www.mdpi.com/2071-1050/14/1/441,"['Received: 26 November 2021', 'Revised: 9 December 2021', 'Accepted: 21 December 2021', 'Published: 31 December 2021']"
202,https://www.mdpi.com/2076-2615/12/1/94,"['Received: 2 November 2021', 'Revised: 24 December 2021', 'Accepted: 29 December 2021', 'Published: 31 December 2021']"
203,https://www.mdpi.com/1420-3049/27/1/238,"['Received: 2 December 2021', 'Revised: 23 December 2021', 'Accepted: 28 December 2021', 'Published: 31 December 2021']"
204,https://www.mdpi.com/2071-1050/14/1/436,"['Received: 28 November 2021', 'Revised: 27 December 2021', 'Accepted: 28 December 2021', 'Published: 31 December 2021']"
205,https://www.mdpi.com/2304-8158/11/1/104,"['Received: 3 December 2021', 'Revised: 23 December 2021', 'Accepted: 27 December 2021', 'Published: 31 December 2021']"
206,https://www.mdpi.com/2071-1050/14/1/415,"['Received: 14 November 2021', 'Revised: 28 December 2021', 'Accepted: 29 December 2021', 'Published: 31 December 2021']"
207,https://www.mdpi.com/2077-1312/10/1/37,"['Received: 29 November 2021', 'Revised: 22 December 2021', 'Accepted: 28 December 2021', 'Published: 31 December 2021']"
208,https://www.mdpi.com/2077-0383/11/1/229,"['Received: 27 October 2021', 'Revised: 21 December 2021', 'Accepted: 29 December 2021', 'Published: 31 December 2021']"
209,https://www.mdpi.com/2072-6643/14/1/193,"['Received: 23 November 2021', 'Revised: 26 December 2021', 'Accepted: 29 December 2021', 'Published: 31 December 2021']"
210,https://www.mdpi.com/1424-8220/22/1/308,"['Received: 6 December 2021', 'Revised: 27 December 2021', 'Accepted: 27 December 2021', 'Published: 31 December 2021']"
211,https://www.mdpi.com/1996-1944/15/1/299,"['Received: 2 December 2021', 'Revised: 24 December 2021', 'Accepted: 29 December 2021', 'Published: 31 December 2021']"
212,https://www.mdpi.com/2227-9059/10/1/85,"['Received: 3 December 2021', 'Revised: 29 December 2021', 'Accepted: 30 December 2021', 'Published: 31 December 2021']"
213,https://www.mdpi.com/2073-4360/14/1/161,"['Received: 9 December 2021', 'Revised: 28 December 2021', 'Accepted: 29 December 2021', 'Published: 31 December 2021']"
214,https://www.mdpi.com/2073-4360/14/1/162,"['Received: 14 November 2021', 'Revised: 20 December 2021', 'Accepted: 29 December 2021', 'Published: 31 December 2021']"
215,https://www.mdpi.com/1424-8220/22/1/299,"['Received: 30 November 2021', 'Revised: 25 December 2021', 'Accepted: 28 December 2021', 'Published: 31 December 2021']"
216,https://www.mdpi.com/2072-6643/14/1/195,"['Received: 8 December 2021', 'Revised: 27 December 2021', 'Accepted: 28 December 2021', 'Published: 31 December 2021']"
217,https://www.mdpi.com/2076-3425/12/1/67,"['Received: 31 August 2021', 'Revised: 9 November 2021', 'Accepted: 15 November 2021', 'Published: 31 December 2021']"
218,https://www.mdpi.com/2076-3417/12/1/396,"['Received: 30 September 2021', 'Revised: 23 December 2021', 'Accepted: 28 December 2021', 'Published: 31 December 2021']"
219,https://www.mdpi.com/2077-0375/12/1/61,"['Received: 6 December 2021', 'Revised: 28 December 2021', 'Accepted: 30 December 2021', 'Published: 31 December 2021']"
220,https://www.mdpi.com/2072-6651/14/1/22,"['Received: 17 November 2021', 'Revised: 21 December 2021', 'Accepted: 29 December 2021', 'Published: 31 December 2021']"
221,https://www.mdpi.com/2075-1702/10/1/28,"['Received: 30 October 2021', 'Revised: 18 December 2021', 'Accepted: 22 December 2021', 'Published: 31 December 2021']"
222,https://www.mdpi.com/1424-8220/22/1/303,"['Received: 8 December 2021', 'Revised: 26 December 2021', 'Accepted: 29 December 2021', 'Published: 31 December 2021']"
223,https://www.mdpi.com/2504-3110/6/1/22,"['Received: 27 November 2021', 'Revised: 24 December 2021', 'Accepted: 25 December 2021', 'Published: 31 December 2021']"
224,https://www.mdpi.com/2073-4425/13/1/101,"['Received: 8 December 2021', 'Revised: 22 December 2021', 'Accepted: 29 December 2021', 'Published: 31 December 2021']"
225,https://www.mdpi.com/1422-0067/23/1/456,"['Received: 7 December 2021', 'Revised: 28 December 2021', 'Accepted: 28 December 2021', 'Published: 31 December 2021']"
226,https://www.mdpi.com/1422-0067/23/1/457,"['Received: 17 November 2021', 'Revised: 11 December 2021', 'Accepted: 29 December 2021', 'Published: 31 December 2021']"
227,https://www.mdpi.com/2072-6643/14/1/190,"['Received: 22 December 2021', 'Accepted: 29 December 2021', 'Published: 31 December 2021']"
228,https://www.mdpi.com/2076-3425/12/1/68,"['Received: 23 November 2021', 'Revised: 18 December 2021', 'Accepted: 28 December 2021', 'Published: 31 December 2021']"
229,https://www.mdpi.com/1422-0067/23/1/443,"['Received: 26 October 2021', 'Revised: 24 December 2021', 'Accepted: 28 December 2021', 'Published: 31 December 2021']"
230,https://www.mdpi.com/2076-3417/12/1/394,"['Received: 25 November 2021', 'Revised: 30 December 2021', 'Accepted: 30 December 2021', 'Published: 31 December 2021']"
231,https://www.mdpi.com/2072-666X/13/1/73,"['Received: 16 November 2021', 'Revised: 27 December 2021', 'Accepted: 29 December 2021', 'Published: 31 December 2021']"
232,https://www.mdpi.com/2218-273X/12/1/58,"['Received: 29 October 2021', 'Revised: 29 November 2021', 'Accepted: 30 December 2021', 'Published: 31 December 2021']"
233,https://www.mdpi.com/2079-4991/12/1/144,"['Received: 2 December 2021', 'Revised: 29 December 2021', 'Accepted: 29 December 2021', 'Published: 31 December 2021']"
234,https://www.mdpi.com/2073-4409/11/1/133,"['Received: 9 December 2021', 'Revised: 27 December 2021', 'Accepted: 30 December 2021', 'Published: 31 December 2021']"
235,https://www.mdpi.com/2073-4360/14/1/163,"['Received: 29 November 2021', 'Revised: 23 December 2021', 'Accepted: 28 December 2021', 'Published: 31 December 2021']"
236,https://www.mdpi.com/1424-8220/22/1/305,"['Received: 9 November 2021', 'Revised: 25 December 2021', 'Accepted: 27 December 2021', 'Published: 31 December 2021']"
237,https://www.mdpi.com/2073-4433/13/1/72,"['Received: 12 December 2021', 'Revised: 26 December 2021', 'Accepted: 29 December 2021', 'Published: 31 December 2021']"
238,https://www.mdpi.com/2076-3417/12/1/397,"['Received: 10 December 2021', 'Revised: 23 December 2021', 'Accepted: 29 December 2021', 'Published: 31 December 2021']"
239,https://www.mdpi.com/2076-393X/10/1/66,"['Received: 23 November 2021', 'Revised: 23 December 2021', 'Accepted: 28 December 2021', 'Published: 31 December 2021']"
240,https://www.mdpi.com/2218-273X/12/1/59,"['Received: 30 November 2021', 'Revised: 26 December 2021', 'Accepted: 28 December 2021', 'Published: 31 December 2021']"
241,https://www.mdpi.com/2073-4433/13/1/73,"['Received: 8 November 2021', 'Revised: 28 December 2021', 'Accepted: 28 December 2021', 'Published: 31 December 2021']"
242,https://www.mdpi.com/2071-1050/14/1/442,"['Received: 29 October 2021', 'Revised: 20 December 2021', 'Accepted: 23 December 2021', 'Published: 31 December 2021']"
243,https://www.mdpi.com/1424-8220/22/1/310,"['Received: 25 October 2021', 'Revised: 25 November 2021', 'Accepted: 30 November 2021', 'Published: 31 December 2021']"
244,https://www.mdpi.com/2227-9032/10/1/76,"['Received: 1 December 2021', 'Revised: 22 December 2021', 'Accepted: 27 December 2021', 'Published: 31 December 2021']"
245,https://www.mdpi.com/2223-7747/11/1/121,"['Received: 27 November 2021', 'Revised: 22 December 2021', 'Accepted: 27 December 2021', 'Published: 31 December 2021']"
246,https://www.mdpi.com/1422-0067/23/1/455,"['Received: 20 December 2021', 'Revised: 27 December 2021', 'Accepted: 28 December 2021', 'Published: 31 December 2021']"
247,https://www.mdpi.com/1422-0067/23/1/458,"['Received: 6 December 2021', 'Revised: 29 December 2021', 'Accepted: 29 December 2021', 'Published: 31 December 2021']"
248,https://www.mdpi.com/1424-8220/22/1/304,"['Received: 16 November 2021', 'Revised: 21 December 2021', 'Accepted: 28 December 2021', 'Published: 31 December 2021']"
249,https://www.mdpi.com/2076-3417/12/1/400,"['Received: 9 December 2021', 'Revised: 25 December 2021', 'Accepted: 29 December 2021', 'Published: 31 December 2021']"
250,https://www.mdpi.com/1660-4601/19/1/447,"['Received: 5 December 2021', 'Revised: 21 December 2021', 'Accepted: 28 December 2021', 'Published: 31 December 2021']"
251,https://www.mdpi.com/1424-8220/22/1/312,"['Received: 27 October 2021', 'Revised: 18 November 2021', 'Accepted: 26 November 2021', 'Published: 31 December 2021']"
252,https://www.mdpi.com/2072-666X/13/1/72,"['Received: 26 October 2021', 'Revised: 21 December 2021', 'Accepted: 29 December 2021', 'Published: 31 December 2021']"
253,https://www.mdpi.com/2076-3425/12/1/70,"['Received: 31 October 2021', 'Revised: 29 December 2021', 'Accepted: 29 December 2021', 'Published: 31 December 2021']"
254,https://www.mdpi.com/1424-8220/22/1/311,"['Received: 19 November 2021', 'Revised: 24 December 2021', 'Accepted: 29 December 2021', 'Published: 31 December 2021']"
255,https://www.mdpi.com/1648-9144/58/1/64,"['Received: 16 November 2021', 'Revised: 23 December 2021', 'Accepted: 27 December 2021', 'Published: 31 December 2021']"
256,https://www.mdpi.com/2076-3425/12/1/65,"['Received: 6 December 2021', 'Revised: 25 December 2021', 'Accepted: 29 December 2021', 'Published: 31 December 2021']"
257,https://www.mdpi.com/2075-4701/12/1/71,"['Received: 15 December 2021', 'Revised: 24 December 2021', 'Accepted: 28 December 2021', 'Published: 31 December 2021']"
258,https://www.mdpi.com/2075-4418/12/1/88,"['Received: 30 November 2021', 'Revised: 24 December 2021', 'Accepted: 30 December 2021', 'Published: 31 December 2021']"
259,https://www.mdpi.com/1996-1073/15/1/273,"['Received: 26 November 2021', 'Revised: 13 December 2021', 'Accepted: 20 December 2021', 'Published: 31 December 2021']"
260,https://www.mdpi.com/1911-8074/15/1/10,"['Received: 10 November 2021', 'Revised: 21 December 2021', 'Accepted: 28 December 2021', 'Published: 31 December 2021']"
261,https://www.mdpi.com/1660-4601/19/1/444,"['Received: 7 December 2021', 'Revised: 27 December 2021', 'Accepted: 30 December 2021', 'Published: 31 December 2021']"
262,https://www.mdpi.com/2072-6694/14/1/200,"['Received: 12 October 2021', 'Revised: 5 December 2021', 'Accepted: 13 December 2021', 'Published: 31 December 2021']"
263,https://www.mdpi.com/2075-4426/12/1/19,"['Received: 29 November 2021', 'Revised: 22 December 2021', 'Accepted: 29 December 2021', 'Published: 31 December 2021']"
264,https://www.mdpi.com/2073-4344/12/1/45,"['Received: 3 December 2021', 'Revised: 27 December 2021', 'Accepted: 29 December 2021', 'Published: 31 December 2021']"
265,https://www.mdpi.com/2072-6643/14/1/197,"['Received: 21 November 2021', 'Revised: 24 December 2021', 'Accepted: 26 December 2021', 'Published: 31 December 2021']"
266,https://www.mdpi.com/2076-3417/12/1/398,"['Received: 22 November 2021', 'Revised: 23 December 2021', 'Accepted: 28 December 2021', 'Published: 31 December 2021']"
267,https://www.mdpi.com/1424-8247/15/1/53,"['Received: 1 November 2021', 'Revised: 27 December 2021', 'Accepted: 30 December 2021', 'Published: 31 December 2021']"
268,https://www.mdpi.com/1422-0067/23/1/454,"['Received: 1 December 2021', 'Revised: 28 December 2021', 'Accepted: 29 December 2021', 'Published: 31 December 2021']"
269,https://www.mdpi.com/2076-3417/12/1/399,"['Received: 9 December 2021', 'Revised: 27 December 2021', 'Accepted: 30 December 2021', 'Published: 31 December 2021']"
270,https://www.mdpi.com/2218-273X/12/1/60,"['Received: 22 November 2021', 'Revised: 10 December 2021', 'Accepted: 29 December 2021', 'Published: 31 December 2021']"
271,https://www.mdpi.com/2072-666X/13/1/75,"['Received: 13 December 2021', 'Revised: 24 December 2021', 'Accepted: 28 December 2021', 'Published: 31 December 2021']"
272,https://www.mdpi.com/2076-3417/12/1/401,"['Received: 4 November 2021', 'Revised: 24 December 2021', 'Accepted: 27 December 2021', 'Published: 31 December 2021']"
273,https://www.mdpi.com/1422-0067/23/1/462,"['Received: 14 November 2021', 'Revised: 28 December 2021', 'Accepted: 29 December 2021', 'Published: 31 December 2021']"
274,https://www.mdpi.com/2076-0817/11/1/47,"['Received: 25 October 2021', 'Revised: 23 November 2021', 'Accepted: 30 November 2021', 'Published: 31 December 2021']"
275,https://www.mdpi.com/2072-666X/13/1/76,"['Received: 30 November 2021', 'Revised: 20 December 2021', 'Accepted: 23 December 2021', 'Published: 31 December 2021']"
276,https://www.mdpi.com/1996-1073/15/1/269,"['Received: 26 November 2021', 'Revised: 19 December 2021', 'Accepted: 27 December 2021', 'Published: 31 December 2021']"
277,https://www.mdpi.com/2072-6643/14/1/191,"['Received: 8 November 2021', 'Revised: 27 December 2021', 'Accepted: 28 December 2021', 'Published: 31 December 2021']"
278,https://www.mdpi.com/1422-0067/23/1/460,"['Received: 15 December 2021', 'Revised: 28 December 2021', 'Accepted: 29 December 2021', 'Published: 31 December 2021']"
279,https://www.mdpi.com/2073-4441/14/1/68,"['Received: 28 November 2021', 'Revised: 17 December 2021', 'Accepted: 23 December 2021', 'Published: 31 December 2021']"
280,https://www.mdpi.com/1999-4915/14/1/73,"['Received: 30 November 2021', 'Revised: 23 December 2021', 'Accepted: 24 December 2021', 'Published: 31 December 2021']"
281,https://www.mdpi.com/2072-666X/13/1/77,"['Received: 27 November 2021', 'Revised: 21 December 2021', 'Accepted: 28 December 2021', 'Published: 31 December 2021']"
282,https://www.mdpi.com/1996-1944/15/1/298,"['Received: 12 November 2021', 'Revised: 15 December 2021', 'Accepted: 22 December 2021', 'Published: 31 December 2021']"
283,https://www.mdpi.com/2076-3425/12/1/66,"['Received: 30 November 2021', 'Revised: 23 December 2021', 'Accepted: 28 December 2021', 'Published: 31 December 2021']"
284,https://www.mdpi.com/1660-4601/19/1/439,"['Received: 2 December 2021', 'Revised: 25 December 2021', 'Accepted: 30 December 2021', 'Published: 31 December 2021']"
285,https://www.mdpi.com/2073-4352/12/1/56,"['Received: 22 November 2021', 'Revised: 14 December 2021', 'Accepted: 27 December 2021', 'Published: 31 December 2021']"
286,https://www.mdpi.com/1422-0067/23/1/463,"['Received: 18 November 2021', 'Revised: 30 December 2021', 'Accepted: 30 December 2021', 'Published: 31 December 2021']"
287,https://www.mdpi.com/2227-9032/10/1/78,"['Received: 13 November 2021', 'Revised: 27 December 2021', 'Accepted: 29 December 2021', 'Published: 31 December 2021']"
288,https://www.mdpi.com/2309-608X/8/1/44,"['Received: 10 December 2021', 'Revised: 28 December 2021', 'Accepted: 29 December 2021', 'Published: 31 December 2021']"
289,https://www.mdpi.com/1660-4601/19/1/443,"['Received: 26 November 2021', 'Revised: 20 December 2021', 'Accepted: 30 December 2021', 'Published: 31 December 2021']"
290,https://www.mdpi.com/1999-4923/14/1/92,"['Received: 9 December 2021', 'Revised: 27 December 2021', 'Accepted: 29 December 2021', 'Published: 31 December 2021']"
291,https://www.mdpi.com/2075-163X/12/1/59,"['Received: 3 December 2021', 'Accepted: 22 December 2021', 'Published: 31 December 2021']"
292,https://www.mdpi.com/2218-1997/8/1/24,"['Received: 28 November 2021', 'Revised: 21 December 2021', 'Accepted: 28 December 2021', 'Published: 31 December 2021']"
293,https://www.mdpi.com/2071-1050/14/1/443,"['Received: 5 November 2021', 'Revised: 24 December 2021', 'Accepted: 27 December 2021', 'Published: 31 December 2021']"
294,https://www.mdpi.com/1422-0067/23/1/464,"['Received: 28 October 2021', 'Revised: 19 December 2021', 'Accepted: 30 December 2021', 'Published: 31 December 2021']"
295,https://www.mdpi.com/2073-4395/12/1/104,"['Received: 27 November 2021', 'Revised: 17 December 2021', 'Accepted: 29 December 2021', 'Published: 31 December 2021']"
296,https://www.mdpi.com/2071-1050/14/1/444,"['Received: 9 November 2021', 'Revised: 12 December 2021', 'Accepted: 13 December 2021', 'Published: 31 December 2021']"
297,https://www.mdpi.com/1424-8220/22/1/302,"['Received: 20 October 2021', 'Revised: 16 December 2021', 'Accepted: 28 December 2021', 'Published: 31 December 2021']"
298,https://www.mdpi.com/2313-433X/8/1/4,"['Received: 30 November 2021', 'Revised: 24 December 2021', 'Accepted: 27 December 2021', 'Published: 31 December 2021']"
299,https://www.mdpi.com/2313-5778/6/1/4,"['Received: 19 October 2021', 'Revised: 14 December 2021', 'Accepted: 18 December 2021', 'Published: 31 December 2021']"
300,https://www.mdpi.com/2227-9032/10/1/77,"['Received: 17 December 2021', 'Revised: 26 December 2021', 'Accepted: 27 December 2021', 'Published: 31 December 2021']"
301,https://www.mdpi.com/2077-0383/11/1/231,"['Received: 11 December 2021', 'Revised: 27 December 2021', 'Accepted: 28 December 2021', 'Published: 31 December 2021']"
302,https://www.mdpi.com/1420-3049/27/1/253,"['Received: 26 November 2021', 'Revised: 28 December 2021', 'Accepted: 28 December 2021', 'Published: 31 December 2021']"
303,https://www.mdpi.com/2076-2607/10/1/88,"['Received: 9 December 2021', 'Revised: 24 December 2021', 'Accepted: 30 December 2021', 'Published: 31 December 2021']"
304,https://www.mdpi.com/2077-0383/11/1/230,"['Received: 1 December 2021', 'Revised: 28 December 2021', 'Accepted: 30 December 2021', 'Published: 31 December 2021']"
305,https://www.mdpi.com/1660-4601/19/1/442,"['Received: 29 October 2021', 'Revised: 17 December 2021', 'Accepted: 27 December 2021', 'Published: 31 December 2021']"
306,https://www.mdpi.com/2227-7390/10/1/118,"['Received: 24 November 2021', 'Revised: 24 December 2021', 'Accepted: 27 December 2021', 'Published: 31 December 2021']"
307,https://www.mdpi.com/2309-608X/8/1/43,"['Received: 24 November 2021', 'Revised: 22 December 2021', 'Accepted: 28 December 2021', 'Published: 31 December 2021']"
308,https://www.mdpi.com/1420-3049/27/1/254,"['Received: 16 December 2021', 'Revised: 29 December 2021', 'Accepted: 29 December 2021', 'Published: 31 December 2021']"
309,https://www.mdpi.com/2072-6643/14/1/194,"['Received: 23 November 2021', 'Revised: 23 December 2021', 'Accepted: 28 December 2021', 'Published: 31 December 2021']"
310,https://www.mdpi.com/2076-3417/12/1/403,"['Received: 17 November 2021', 'Revised: 23 December 2021', 'Accepted: 28 December 2021', 'Published: 31 December 2021']"
311,https://www.mdpi.com/1424-8247/15/1/54,"['Received: 30 November 2021', 'Revised: 23 December 2021', 'Accepted: 29 December 2021', 'Published: 31 December 2021']"
312,https://www.mdpi.com/2072-6643/14/1/198,"['Received: 15 December 2021', 'Revised: 26 December 2021', 'Accepted: 29 December 2021', 'Published: 31 December 2021']"
313,https://www.mdpi.com/2076-3417/12/1/404,"['Received: 9 December 2021', 'Revised: 29 December 2021', 'Accepted: 30 December 2021', 'Published: 31 December 2021']"
314,https://www.mdpi.com/2073-4433/13/1/74,"['Received: 26 November 2021', 'Revised: 25 December 2021', 'Accepted: 28 December 2021', 'Published: 31 December 2021']"
315,https://www.mdpi.com/2072-666X/13/1/74,"['Received: 30 November 2021', 'Revised: 23 December 2021', 'Accepted: 28 December 2021', 'Published: 31 December 2021']"
316,https://www.mdpi.com/2227-7390/10/1/117,"['Received: 28 November 2021', 'Revised: 19 December 2021', 'Accepted: 21 December 2021', 'Published: 31 December 2021']"
317,https://www.mdpi.com/1420-3049/27/1/255,"['Received: 30 October 2021', 'Revised: 29 November 2021', 'Accepted: 24 December 2021', 'Published: 31 December 2021']"
318,https://www.mdpi.com/1420-3049/27/1/252,"['Received: 3 December 2021', 'Revised: 21 December 2021', 'Accepted: 28 December 2021', 'Published: 31 December 2021']"
319,https://www.mdpi.com/2079-4991/12/1/146,"['Received: 25 November 2021', 'Revised: 21 December 2021', 'Accepted: 27 December 2021', 'Published: 31 December 2021']"
320,https://www.mdpi.com/1660-4601/19/1/436,"['Received: 18 November 2021', 'Revised: 16 December 2021', 'Accepted: 20 December 2021', 'Published: 31 December 2021']"
321,https://www.mdpi.com/2076-3417/12/1/405,"['Received: 30 November 2021', 'Revised: 24 December 2021', 'Accepted: 29 December 2021', 'Published: 31 December 2021']"
322,https://www.mdpi.com/2227-9067/9/1/28,"['Received: 1 December 2021', 'Revised: 27 December 2021', 'Accepted: 28 December 2021', 'Published: 31 December 2021']"
323,https://www.mdpi.com/2073-4344/12/1/44,"['Received: 16 November 2021', 'Revised: 27 December 2021', 'Accepted: 28 December 2021', 'Published: 31 December 2021']"
324,https://www.mdpi.com/1420-3049/27/1/256,"['Received: 10 December 2021', 'Revised: 28 December 2021', 'Accepted: 30 December 2021', 'Published: 31 December 2021']"
325,https://www.mdpi.com/2673-4052/3/1/1,"['Received: 19 November 2021', 'Revised: 24 December 2021', 'Accepted: 29 December 2021', 'Published: 31 December 2021']"
326,https://www.mdpi.com/2227-9059/10/1/87,"['Received: 29 December 2021', 'Accepted: 30 December 2021', 'Published: 31 December 2021']"
327,https://www.mdpi.com/2077-1312/10/1/38,"['Received: 29 November 2021', 'Revised: 23 December 2021', 'Accepted: 28 December 2021', 'Published: 31 December 2021']"
328,https://www.mdpi.com/2076-3417/12/1/402,"['Received: 13 December 2021', 'Revised: 26 December 2021', 'Accepted: 28 December 2021', 'Published: 31 December 2021']"
329,https://www.mdpi.com/1424-8220/22/1/315,"['Received: 24 November 2021', 'Revised: 15 December 2021', 'Accepted: 29 December 2021', 'Published: 31 December 2021']"
330,https://www.mdpi.com/2227-9067/9/1/29,"['Received: 12 October 2021', 'Revised: 15 November 2021', 'Accepted: 22 December 2021', 'Published: 31 December 2021']"
331,https://www.mdpi.com/1422-0067/23/1/465,"['Received: 6 December 2021', 'Revised: 28 December 2021', 'Accepted: 30 December 2021', 'Published: 31 December 2021']"
332,https://www.mdpi.com/2079-6412/12/1/45,"['Received: 28 October 2021', 'Revised: 23 December 2021', 'Accepted: 28 December 2021', 'Published: 31 December 2021']"
333,https://www.mdpi.com/2072-6694/14/1/202,"['Received: 22 October 2021', 'Revised: 29 November 2021', 'Accepted: 3 December 2021', 'Published: 31 December 2021']"
334,https://www.mdpi.com/2079-6374/12/1/21,"['Received: 26 November 2021', 'Revised: 28 December 2021', 'Accepted: 29 December 2021', 'Published: 31 December 2021']"
335,https://www.mdpi.com/2624-8549/4/1/2,"['Received: 8 December 2021', 'Revised: 21 December 2021', 'Accepted: 27 December 2021', 'Published: 31 December 2021']"
336,https://www.mdpi.com/2072-6694/14/1/203,"['Received: 31 October 2021', 'Revised: 26 December 2021', 'Accepted: 29 December 2021', 'Published: 31 December 2021']"
337,https://www.mdpi.com/2072-6694/14/1/204,"['Received: 3 December 2021', 'Revised: 17 December 2021', 'Accepted: 29 December 2021', 'Published: 31 December 2021']"
338,https://www.mdpi.com/2071-1050/14/1/445,"['Received: 6 December 2021', 'Revised: 26 December 2021', 'Accepted: 30 December 2021', 'Published: 31 December 2021']"
339,https://www.mdpi.com/2076-2607/10/1/86,"['Received: 29 October 2021', 'Revised: 19 December 2021', 'Accepted: 29 December 2021', 'Published: 31 December 2021']"
340,https://www.mdpi.com/2076-0817/11/1/48,"['Received: 8 December 2021', 'Revised: 28 December 2021', 'Accepted: 30 December 2021', 'Published: 31 December 2021']"
341,https://www.mdpi.com/2304-8158/11/1/105,"['Received: 3 December 2021', 'Revised: 23 December 2021', 'Accepted: 30 December 2021', 'Published: 31 December 2021']"
342,https://www.mdpi.com/1420-3049/27/1/257,"['Received: 30 November 2021', 'Revised: 30 December 2021', 'Accepted: 31 December 2021', 'Published: 31 December 2021']"
